accessno,acqvalue,appnotes,appraisor,caption,catby,catdate,classes,collection,conddate,condexam,condition,condnotes,copyright,creator,credit,curvalmax,curvalue,dataset,date,descrip,dimnotes,dispvalue,earlydate,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,filmsize,flagdate,flagnotes,flagreason,frame,frameno,gparent,homeloc,imagefile,imageno,inscomp,insdate,insphone,inspremium,insrep,insvalue,invnby,invndate,latdeg,latedate,legal,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,medium,negloc,negno,notes,objectid,objname,objname2,objname3,objnames,oldno,origcopy,otherno,outdate,parent,people,place,policyno,printsize,process,provenance,pubnotes,recas,recdate,recfrom,relnotes,site,siteno,slideno,status,statusby,statusdate,sterms,studio,subjects,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Positive Eubrontes track next to chisel hammer for scale. Year range is tentative. 

Back has stamp: 
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120125.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0125,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Positive Eubrontes with chisel hammer,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:35:27,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Positive Eubrontes prints in a slab removed from the trackway upper rock layer. 

Back has stamp: 
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""

Duplicate photo Main Office Cabinet Photomosaic Exhibit file",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120126.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0126,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Positive Eubrontes prints in slab,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-20 12:11:35,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Slabs removed from the upper rock layer(s) above the trackway, many containing negative Eubrontes tracks.

Back has stamp: 
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120127-1.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0127,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Slabs from upper rock layer,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:36:15.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,John Howard,,0,0,,,"Rock slabs, removed from the upper layers that sat atop the Eubrontes trackway (which is visible inside the fence, center-left), are deposited outside of the excavation site. 

Reverse side has handwritten number ""18"" and two stamps: ""John Howard, Phot",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120128.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0128,"Print, Photographic",,,,18,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,"Peabody Museum, Yale University",,,,,,,  -   -,,,,,,  -   -,,,,,Slabs from upper rock layer 2,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:40:02,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,Louis E. Sugland,,0,0,,,"A slab of rock removed from upper track layers shows faint and partial negative Eubrontes tracks. 

Back has stamp that says: 
""Conn. State Highway Dept.
Official Photo
By Louis E. Sugland.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120129-1.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0129,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Negative Eubrontes on rock slab,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-26 15:31:32.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,Louis E. Sugland,,0,0,,,"A slab of rock removed from upper track layers shows negative Eubrontes tracks on the exposed face.

Back has stamp:
""Conn. State Highway Dept. 
Official Photo
By Louis E. Sugland.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120130.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0130,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Negative Eubrontes on rock slab 2,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:53:06,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Front border has two black handwritten labels (bottom) ""49.5"" and ""210-10,"" and on the right border has two red labels ""28.6 x 3""[inches]"" and ""Dropout Halftone."" 

Back has two stamps: ""C1664"" and 
""Dept. of Environmental Protection
Parks and Recrea",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120131.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0131,"Print, Photographic",,,,C1664,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. Dept. of Environmental Protection,,,,,,,  -   -,,,,,,  -   -,,,,,Negative Eubrontes on rock slab 3,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:57:22.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"A slab of rock that was removed from layers above the trackway shows negative Eubrontes prints on its face.

Back has printed label ""W49822"" and stamp: 
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120132.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0132,"Print, Photographic",,,,W49822,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Negative Eubrontes on rock slab 4,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:57:36,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,Louis E. Sugland,,0,0,,,"Closeup of a slab of rock that was removed from the layers above the Eubrontes trackway. The slab shows negatives of Eubrontes tracks from the layer that was beneath it. 

Back has stamp:
""Conn. State Highway Dept.
Official Photo
By Louis E. Sugland",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120133.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0133,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Closeup of negative Eubrontes slab,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 15:57:52.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"White painted outlines of Eubrontes tracks show probable directions in which the dinosaurs may have walked. An area of the trackway is bordered by tape for an unknown reason. (06/12/2012)
Year range is tentative.",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120134.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0134,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Taped-off trackway area,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 16:06:24.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"The intended orientation of the photo is unclear. With this orientation, the handwritten label ""2-6"" on reverse side stands rightside-up. 
Photo is an aerial shot of Eubrontes prints that have been outlined on the trackway. Lines drawn between individua",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120135.JPG,1,,  -   -,,,,0,,  -   -,0,1968,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0135,"Print, Photographic",,,,2-6,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Eubrontes track outlines,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 16:11:48,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Two unidentified tracks (as of 06/12/2012) are outlined (center) above a tape-measure scale, which is in centimeters. 

Reverse side has handwritten ""4-16.""",,,1966,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120136.JPG,1,,  -   -,,,,0,,  -   -,0,1969,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0136,"Print, Photographic",,,,4-16,,,  -   -,Documentary Artifact,,,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Tetradactyl tracks,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 16:16:11.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Two unidentified (as of 06/12/2012) four-toed footprints are at lower center. Tape measure in centimeters, at bottom, gives scale (the measure is extended to 107 cm). 

Reverse side has handwritten note ""2-15.""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120137.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0137,"Print, Photographic",,,,2-15,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Tetradactyl tracks 2,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 16:14:47,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Intended orientation of the photo is unclear. With this orientation, the stamp ""Connecticut Geological and Natural History Survey, Wesleyan Station, Middletown, Conn. 06457"" stands rightside-up and the label ""1-8A"" is upside-down (both on reverse side).",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120138.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0138,"Print, Photographic",,,,1-8A,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Eubrontes track outlines 2,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-16 16:15:09,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Intended orientation is unclear. With this orientation, the handwritten number ""1-9A"" (reverse side) stands upright. 
Positive Eubrontes tracks are photographed from above, some of which are outlined in white paint (top-left, thick outlines) or chalk. ",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120139.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0139,"Print, Photographic",,,,1-9A,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Eubrontes track outlines 3,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-12 16:14:50.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Intended orientation is unclear. With this orientation, handwritten label ""1-7A"" on reverse side stands upright. 
Tracks are outlined in chalk ? and lines connecting individuals tracks indicate probable directions in which the dinosaurs traveled. 
Two",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120140.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0140,"Print, Photographic",,,,1-7A,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Eubrontes track outlines 4,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-14 13:20:31.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-12 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Intended orientation is unclear. With this orientation, the label ""1-6A"" on reverse side and the stamp ""Connecticut Geological and Natural History Survey, Wesleyan Station, Middletown, Conn. 06457"" both stand upright. 
Photo shows tracks outlined in cha",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120141.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-12 00:00:00,,,,,,DP2012.0141,"Print, Photographic",,,,1-6A,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. Geological and Natural History Survey,,,,,,,  -   -,,,,,,  -   -,,,,,Eubrontes track outlines with shoes,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-07-26 15:31:23,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Measuring pins set in trackway alongside a fracture in the rock. At left, a positive Eubrontes footprint is visible.

Reverse side has handwritten note ""Dinosaur"" above stamp:
""Conn. State Highway Dept.
Official Photo 
By James F. Chipps, Jr.""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120142.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0142,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Measuring pins in trackway,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 09:21:20,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Measuring pins set in trackway. A white painted (possibly chalk?) circle surrounds the pins. 

Back has stamp:
""Conn. State Highway Dept.
Official Photo 
By James F. Chipps, Jr.""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120143.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0143,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Measuring pins and tracks,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 09:12:59.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Two quarters (center) on both sides of a crack in the trackway mark where measuring pins will be inserted. At left and lower right, positive footprints are visible. 

Back has stamp:
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120144.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0144,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Quarter markers and footprints,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-20 12:08:18.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Quarters mark the spots where measuring pins will be inserted in the trackway. The quarters mark three points that border a fracture in the exposed rock. 

Back has stamp:
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""

Duplica",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120145.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0145,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Quarter markers closeup,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-20 12:06:45,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Three measuring pins border a fracture in the exposed rock. A white painted (or chalk?) circle surrounds the pins, and a label has been painted next to each pin (A, B, C) with the numeral label 3. 

Back has handwritten note ""Dinosaur"" above stamp:
""C",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120146.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0146,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Measuring pins labeled,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 09:22:44,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Three measuring pins are set in the trackway, divided by a fracture in the rock surface. A painted circle surrounds the pins and labels A, B and C next to each pin are faintly visible. 
At left, matches lie strewn across the rock. 

Back has stamp:
""",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120147.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0147,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Measuring pins and matches,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 09:24:07.999000,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Making pump pits on site below the trackway. 

Back has handwritten note ""Dinosaur"" above stamp:
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""

Duplicate photo in Main Office Cabinet Photomosaic Exhibit file
",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120148.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0148,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Pump pit crane,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-20 12:04:25,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Number ""2"" is written in photo's top border in marker. 
The subject of this photo is unclear (as of 06/13/2012). Title reflects the folder in which it was found (""Making pump pits"").

Back has handwritten note ""Dinosaur"" above stamp:
""Conn. State Hig",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120149.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0149,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Pump pit plywood,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 10:00:39,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,"James F. Chipps, jr.",,0,0,,,"Workers dig a sump pit below the dinosaur trackway. 

Back has stamp:
""Conn. State Highway Dept.
Official Photo
By James F. Chipps, Jr.""

duplicate copy in Main Office Cabinet, Photomosaic Exhibit file",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120150.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0150,"Print, Photographic",,,,,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,Conn. State Highway Dept.,,,,,,,  -   -,,,,,,  -   -,,,,,Workers make pump pit,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-08-20 11:58:51,Unknown,  -   -,False,
,0,,,,"Suazo, Benjamin",2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"A closeup of positive footprints on the large trackway outlined by white chalk, including Eubrontes (bottom-left), an unidentified (as of 06/13/2012) tetradactyl , and partial tracks (top-left). Near center, a pen ? provides scale. At top and top-right a",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120151.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0151,"Print, Photographic",,,,4-15,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Mixed outlined tracks with pen,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-19 10:01:57.999000,Unknown,  -   -,False,
,0,,,,,2012-06-13 00:00:00,,Dinosaur State Park History,  -   -,,,,,,,0,0,,,"Intended orientation is unclear. With this orientation, the label ""2-7"" on reverse side stands right-side up, albeit at an angle. 
Photo shows Eubrontes tracks outlined in chalk. Lines connecting the tracks illustrate probable directions of the dinosaur",,,0,,0,,,,,  -   -,,  -   -  : :,,,,, 8: Communication Artifact,,003\DP20120152.JPG,1,,  -   -,,,,0,,  -   -,0,0,,,  -   -,,0,,,,,,,0,,2012-06-13 00:00:00,,,,,,DP2012.0152,"Print, Photographic",,,,2-7,,,  -   -,Documentary Artifact,,Connecticut/Rocky Hill/Dinosaur State Park,,"8"" x 10""",,,,,,,,,,,,,  -   -,,,,,,  -   -,,,,,Chalk Eubrontes tracks and bag,,,,,,,,,,,0,0,0,0,0,  -   -,  -   -,,  -   -,,,,,,,,,,2012-06-13 14:30:49,Unknown,  -   -,False,
